isHome,shotType,situation,bodyPart,goalMouthLocation,xg,xgot,id,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,player.name,player.slug,player.shortName,player.position,player.jerseyNumber,player.userCount,player.gender,player.id,player.fieldTranslations.nameTranslation.ar,player.fieldTranslations.nameTranslation.bn,player.fieldTranslations.nameTranslation.hi,player.fieldTranslations.shortNameTranslation.ar,player.fieldTranslations.shortNameTranslation.bn,player.fieldTranslations.shortNameTranslation.hi,playerCoordinates.x,playerCoordinates.y,playerCoordinates.z,goalMouthCoordinates.x,goalMouthCoordinates.y,goalMouthCoordinates.z,goalkeeper.name,goalkeeper.firstName,goalkeeper.lastName,goalkeeper.slug,goalkeeper.shortName,goalkeeper.position,goalkeeper.jerseyNumber,goalkeeper.userCount,goalkeeper.gender,goalkeeper.id,goalkeeper.fieldTranslations.nameTranslation.ar,goalkeeper.fieldTranslations.nameTranslation.bn,goalkeeper.fieldTranslations.nameTranslation.hi,goalkeeper.fieldTranslations.shortNameTranslation.ar,goalkeeper.fieldTranslations.shortNameTranslation.bn,goalkeeper.fieldTranslations.shortNameTranslation.hi,draw.start.x,draw.start.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,player.firstName,player.lastName,player.sofascoreId,goalkeeper.sofascoreId,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,draw.block.x,draw.block.y,match_id,goalType,goal
False,miss,assisted,head,right,0.36322119832039,0.0,6885202,90,6.0,5735,1,565,335,shot,David Brooks,david-brooks,D. Brooks,M,7,1266,M,855731,دافيد بروكس,ডেভিড ব্রুকস,डेविड ब्रूक्स,د. بروكس,ডি. ব্রুকস,डी. ब्रूक्स,5.2,45.4,0,0,38.5,22.2,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,45.4,5.2,61.5,0,61.5,77.8,,,,,,,,,,14023988,,False
False,miss,assisted,right-foot,left,0.50123232603073,0.0,6885147,90,3.0,5536,1,764,136,shot,Enes Ünal,enes-unal,E. Ünal,F,26,3570,M,336655,إينيس أونال,এনেস উনাল,एनेस उनाल,إ. أونال,ই. উনাল,ई. उनाल,7.7,46.6,0,0,59.8,2.8,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,46.6,7.7,40.2,0,40.2,97.2,,,EnesUnal16,,,,,,,14023988,,False
True,miss,throw-in-set-piece,right-foot,left,0.030605148524046,0.0,6885017,82,,4919,9,481,2219,shot,Hannibal Mejbri,hannibal-mejbri,H. Mejbri,M,28,24494,M,1009386,حنبعل المجبري,হ্যানিবল মেজব্রি,हैनिबल मेजब्री,ح. المجبري,এইচ. মেজব্রি,एच. मेजब्री,17.6,30.9,0,0,59.5,1.4,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,8503,M,882604,دوردي بيتروفيتش,ডোরে পেট্রোভিচ,डोरे पेट्रोविक,د. بيتروفيتش,ডি. পেট্রোভিচ,डी. पेट्रोविक,30.9,17.6,40.5,0,40.5,98.6,,,hannibal_mj,dj.petrovic12,,,,,,14023988,,False
False,miss,assisted,left-foot,left,0.017133358865976,0.0,6884956,79,,4683,12,717,1983,shot,Amine Adli,amine-adli,A. Adli,F,21,17189,M,991478,أمين عدلي,আমিন আদলি,अमीन अदली,أ. عدلي,এ. আদলি,ए. अदली,20.9,64.2,0,0,97.0,33.3,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,64.2,20.9,3.0,0,3.0,66.7,,,amine_ad10,,20.6,63.5,0.0,63.5,20.6,14023988,,False
True,block,assisted,left-foot,low-centre,0.022317938506603,0.0,6884947,77,,4615,14,785,1915,shot,Marcus Edwards,edwards-marcus,M. Edwards,M,10,2766,M,795066,ماركوس إدواردز,,,م. إدواردز,এম. এডওয়ার্ডস,एम. एडवर्ड्स,12.6,69.1,0,0,48.3,19.0,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,8503,M,882604,دوردي بيتروفيتش,ডোরে পেট্রোভিচ,डोरे पेट्रोविक,د. بيتروفيتش,ডি. পেট্রোভিচ,डी. पेट्रोविक,69.1,12.6,51.7,0,51.7,81.0,,,,dj.petrovic12,11.7,67.9,0.0,67.9,11.7,14023988,,False
False,miss,corner,head,high-left,0.2322478890419,0.0,6884892,74,,4392,17,1008,1692,shot,James Hill,james-hill,J. Hill,D,23,811,M,1156586,ياخيم جوبا,জেমস হিল,जेम्स हिल,ي. جوبا,জে. হিল,जे. हिल,3.5,47.4,0,0,62.7,55.6,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,47.4,3.5,37.3,0,37.3,44.4,,,,,,,,,,14023988,,False
False,save,assisted,left-foot,low-centre,0.028436137363315,0.089984133839607,6884855,71,,4245,20,1155,1545,shot,Evanilson,evanilson,Evanilson,F,9,7588,M,998490,إيفانيلسون,ইভানিলসন,इवानिल्सन,إ. إيفانيلسون,ইভানিলসন,इवानिल्सन,13.9,37.6,0,0,51.6,15.8,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,37.6,13.9,48.4,0,48.4,84.2,,,evanilsonlima99,,1.6,49.3,0.0,49.3,1.6,14023988,,False
False,miss,assisted,right-foot,left,0.23827481269836,0.0,6884802,67,,4004,24,1396,1304,shot,Evanilson,evanilson,Evanilson,F,9,7588,M,998490,إيفانيلسون,ইভানিলসন,इवानिल्सन,إ. إيفانيلسون,ইভানিলসন,इवानिल्सन,12.8,57.0,0,0,61.0,12.5,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,57.0,12.8,39.0,0,39.0,87.5,,,evanilsonlima99,,,,,,,14023988,,False
False,block,assisted,left-foot,low-centre,0.015852961689234,0.0,6884776,65,,3870,26,1530,1170,shot,Rayan,rayan,Rayan,M,37,33614,M,1464966,ريان,রায়ান,रायन,ريان,রায়ান,रायन,22.0,29.9,0,0,51.2,19.0,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,29.9,22.0,48.8,0,48.8,81.0,Rayan,,,,17.2,34.1,0.0,34.1,17.2,14023988,,False
False,block,regular,left-foot,low-centre,0.055686589330435,0.0,6884754,63,,3761,28,1639,1061,shot,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,1870,M,895576,ماركوس تافيرنييه,মার্কাস ট্যাভার্নিয়ার,मार्कस टैवर्नियर,م. تافيرنييه,এম. ট্যাভার্নিয়ার,एम. टैवर्नियर,20.7,36.4,0,0,50.3,19.0,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,36.4,20.7,49.7,0,49.7,81.0,,,,,16.4,39.1,0.0,39.1,16.4,14023988,,False
False,block,regular,left-foot,low-centre,0.076013393700123,0.0,6884756,63,,3731,28,1669,1031,shot,Evanilson,evanilson,Evanilson,F,9,7588,M,998490,إيفانيلسون,ইভানিলসন,इवानिल्सन,إ. إيفانيلسون,ইভানিলসন,इवानिल्सन,12.3,38.5,0,0,50.5,19.0,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,38.5,12.3,49.5,0,49.5,81.0,,,evanilsonlima99,,8.9,41.5,0.0,41.5,8.9,14023988,,False
False,miss,assisted,head,right,0.034858379513025,0.0,6884748,63,,3729,28,1671,1029,shot,Evanilson,evanilson,Evanilson,F,9,7588,M,998490,إيفانيلسون,ইভানিলসন,इवानिल्सन,إ. إيفانيلسون,ইভানিলসন,इवानिल्सन,12.9,41.7,0,0,25.2,11.1,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,41.7,12.9,74.8,0,74.8,88.9,,,evanilsonlima99,,9.4,51.3,0.0,51.3,9.4,14023988,,False
True,block,corner,right-foot,low-centre,0.03404314443469,0.0,6884711,60,,3551,31,1849,851,shot,Hannibal Mejbri,hannibal-mejbri,H. Mejbri,M,28,24494,M,1009386,حنبعل المجبري,হ্যানিবল মেজব্রি,हैनिबल मेजब्री,ح. المجبري,এইচ. মেজব্রি,एच. मेजब्री,25.6,50.1,0,0,49.9,19.0,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,8503,M,882604,دوردي بيتروفيتش,ডোরে পেট্রোভিচ,डोरे पेट्रोविक,د. بيتروفيتش,ডি. পেট্রোভিচ,डी. पेट्रोविक,50.1,25.6,50.1,0,50.1,81.0,,,hannibal_mj,dj.petrovic12,18.7,50.1,0.0,50.1,18.7,14023988,,False
True,miss,set-piece,head,high,0.27937859296799,0.0,6884675,57,,3386,34,2014,686,shot,Zian Flemming,flemming-zian,Z. Flemming,F,19,1652,M,875137,فليمينغ، زيان,"ফ্লেমিং, জিয়ান","फ्लेमिंग, ज़ियान",ف. زيان,জেড. ফ্লেমিং,ज़ेड. फ्लेमिंग,5.8,46.4,0,0,48.4,69.4,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,8503,M,882604,دوردي بيتروفيتش,ডোরে পেট্রোভিচ,डोरे पेट्रोविक,د. بيتروفيتش,ডি. পেট্রোভিচ,डी. पेट्रोविक,46.4,5.8,51.6,0,51.6,30.6,,,,dj.petrovic12,,,,,,14023988,,False
False,post,throw-in-set-piece,left-foot,left,0.062165334820747,0.0,6884632,54,,3213,37,2187,513,shot,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,1870,M,895576,ماركوس تافيرنييه,মার্কাস ট্যাভার্নিয়ার,मार्कस टैवर्नियर,م. تافيرنييه,এম. ট্যাভার্নিয়ার,एम. टैवर्नियर,19.1,50.7,0,0,55.2,3.8,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,50.7,19.1,44.8,0,44.8,96.2,,,,,,,,,,14023988,,False
True,block,regular,right-foot,low-centre,0.056431662291288,0.0,6884633,53,,3168,38,2232,468,shot,Jaidon Anthony,jaidon-anthony,J. Anthony,M,11,1138,M,1020680,جايدون أنتوني,জাইডন অ্যান্টনি,जैडॉन एंथनी,ج. أنتوني,জে. অ্যান্টনি,जे. एंथनी,9.7,41.5,0,0,49.7,19.0,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,8503,M,882604,دوردي بيتروفيتش,ডোরে পেট্রোভিচ,डोरे पेट्रोविक,د. بيتروفيتش,ডি. পেট্রোভিচ,डी. पेट्रोविक,41.5,9.7,50.3,0,50.3,81.0,,,,dj.petrovic12,7.8,43.2,0.0,43.2,7.8,14023988,,False
True,block,assisted,head,low-centre,0.057026151567698,0.0,6884629,53,,3166,38,2234,466,shot,Zian Flemming,flemming-zian,Z. Flemming,F,19,1652,M,875137,فليمينغ، زيان,"ফ্লেমিং, জিয়ান","फ्लेमिंग, ज़ियान",ف. زيان,জেড. ফ্লেমিং,ज़ेड. फ्लेमिंग,10.2,53.4,0,0,49.5,19.0,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,8503,M,882604,دوردي بيتروفيتش,ডোরে পেট্রোভিচ,डोरे पेट्रोविक,د. بيتروفيتش,ডি. পেট্রোভিচ,डी. पेट्रोविक,53.4,10.2,50.5,0,50.5,81.0,,,,dj.petrovic12,9.0,53.0,0.0,53.0,9.0,14023988,,False
False,miss,throw-in-set-piece,head,close-left,0.13328510522842,0.0,6884577,50,,2970,41,2430,270,shot,Marcos Senesi,marcos-senesi,M. Senesi,D,5,5975,M,830659,ماركوس سينيسي,মার্কোস সেনেসি,मार्कोस सेनेसी,م. سينيسي,এম. সেনেসি,एम. सेनेसी,3.5,42.5,0,0,57.3,16.7,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,42.5,3.5,42.7,0,42.7,83.3,,,,,,,,,,14023988,,False
False,block,corner,right-foot,low-centre,0.034671001136303,0.0,6884573,49,,2936,42,2464,236,shot,Eli Junior Kroupi,eli-junior-kroupi,E. J. Kroupi,F,22,7605,M,1426228,إيلي جونيور كروبي,এলি জুনিয়র ক্রুপি,एली जूनियर क्रुपी,إ. جونيور كروبي,ই. জে. ক্রুপি,ई.जे. क्रुपी,10.1,61.5,0,0,50.4,19.0,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,61.5,10.1,49.6,0,49.6,81.0,,,,,8.7,59.9,0.0,59.9,8.7,14023988,,False
False,block,corner,right-foot,low-centre,0.015151739120483,0.0,6884568,49,,2905,42,2495,205,shot,Alex Scott,alex-scott,A. Scott,M,8,2488,M,1104986,أليكس سكوت,অ্যালেক্স স্কট,एलेक्स स्कॉट,أ. سكوت,এ. স্কট,ए. स्कॉट,19.4,25.8,0,0,50.3,19.0,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,25.8,19.4,49.7,0,49.7,81.0,Alex Scott,,,,8.4,39.3,0.0,39.3,8.4,14023988,,False
False,miss,assisted,head,left,0.062523663043976,0.0,6884344,44,,2634,2,66,2634,shot,Evanilson,evanilson,Evanilson,F,9,7588,M,998490,إيفانيلسون,ইভানিলসন,इवानिल्सन,إ. إيفانيلسون,ইভানিলসন,इवानिल्सन,9.5,48.3,0,0,77.0,11.1,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,48.3,9.5,23.0,0,23.0,88.9,,,evanilsonlima99,,,,,,,14023988,,False
False,block,regular,left-foot,low-centre,0.060049239546061,0.0,6884351,44,,2623,2,77,2623,shot,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,1870,M,895576,ماركوس تافيرنييه,মার্কাস ট্যাভার্নিয়ার,मार्कस टैवर्नियर,م. تافيرنييه,এম. ট্যাভার্নিয়ার,एम. टैवर्नियर,19.2,53.8,0,0,49.4,19.0,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,53.8,19.2,50.6,0,50.6,81.0,,,,,16.2,53.3,0.0,53.3,16.2,14023988,,False
True,post,corner,right-foot,high,0.14343954622746,0.0,6884313,42,,2470,4,230,2470,shot,Jaidon Anthony,jaidon-anthony,J. Anthony,M,11,1138,M,1020680,جايدون أنتوني,জাইডন অ্যান্টনি,जैडॉन एंथनी,ج. أنتوني,জে. অ্যান্টনি,जे. एंथनी,4.9,57.5,0,0,50.4,40.5,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,8503,M,882604,دوردي بيتروفيتش,ডোরে পেট্রোভিচ,डोरे पेट्रोविक,د. بيتروفيتش,ডি. পেট্রোভিচ,डी. पेट्रोविक,57.5,4.9,49.6,0,49.6,59.5,,,,dj.petrovic12,,,,,,14023988,,False
True,block,corner,left-foot,low-left,0.10444841533899,0.0,6884088,28,,1622,18,1078,1622,shot,Bashir Humphreys,bashir-humphreys,B. Humphreys,D,12,1302,M,996910,باشير همفريز,বশির হামফ্রেইস,बशीर हम्फ्रीज़,ب. همفريز,বি. হামফ্রেইস,बी. हम्फ्रीज़,3.9,43.2,0,0,52.9,19.0,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,8503,M,882604,دوردي بيتروفيتش,ডোরে পেট্রোভিচ,डोरे पेट्रोविक,د. بيتروفيتش,ডি. পেট্রোভিচ,डी. पेट्रोविक,43.2,3.9,47.1,0,47.1,81.0,,,,dj.petrovic12,2.5,44.6,0.0,44.6,2.5,14023988,,False
True,block,assisted,right-foot,low-right,0.085225947201252,0.0,6884079,27,,1589,19,1111,1589,shot,Lyle Foster,foster-lyle,L. Foster,F,9,6966,M,901907,فوستر، لايل,"ফস্টার, লাইল","फोस्टर, लाइल",ل. فوستر,এল. ফস্টার,एल. फोस्टर,4.7,61.5,0,0,46.1,19.0,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,8503,M,882604,دوردي بيتروفيتش,ডোরে পেট্রোভিচ,डोरे पेट्रोविक,د. بيتروفيتش,ডি. পেট্রোভিচ,डी. पेट्रोविक,61.5,4.7,53.9,0,53.9,81.0,,,,dj.petrovic12,3.8,60.0,0.0,60.0,3.8,14023988,,False
True,miss,corner,right-foot,left,0.26483157277107,0.0,6884070,25,,1443,21,1257,1443,shot,Zian Flemming,flemming-zian,Z. Flemming,F,19,1652,M,875137,فليمينغ، زيان,"ফ্লেমিং, জিয়ান","फ्लेमिंग, ज़ियान",ف. زيان,জেড. ফ্লেমিং,ज़ेड. फ्लेमिंग,3.8,47.7,0,0,61.2,20.8,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,8503,M,882604,دوردي بيتروفيتش,ডোরে পেট্রোভিচ,डोरे पेट्रोविक,د. بيتروفيتش,ডি. পেট্রোভিচ,डी. पेट्रोविक,47.7,3.8,38.8,0,38.8,79.2,,,,dj.petrovic12,,,,,,14023988,,False
True,block,corner,head,low-centre,0.043841790407896,0.0,6884061,24,,1437,22,1263,1437,shot,Bashir Humphreys,bashir-humphreys,B. Humphreys,D,12,1302,M,996910,باشير همفريز,বশির হামফ্রেইস,बशीर हम्फ्रीज़,ب. همفريز,বি. হামফ্রেইস,बी. हम्फ्रीज़,8.6,44.6,0,0,50.6,19.0,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,8503,M,882604,دوردي بيتروفيتش,ডোরে পেট্রোভিচ,डोरे पेट्रोविक,د. بيتروفيتش,ডি. পেট্রোভিচ,डी. पेट्रोविक,44.6,8.6,49.4,0,49.4,81.0,,,,dj.petrovic12,7.7,45.1,0.0,45.1,7.7,14023988,,False
True,save,assisted,right-foot,high-centre,0.036224156618118,0.097253315150738,6884037,23,,1372,23,1328,1372,shot,Jaidon Anthony,jaidon-anthony,J. Anthony,M,11,1138,M,1020680,جايدون أنتوني,জাইডন অ্যান্টনি,जैडॉन एंथनी,ج. أنتوني,জে. অ্যান্টনি,जे. एंथनी,13.2,30.1,0,0,48.5,22.8,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,8503,M,882604,دوردي بيتروفيتش,ডোরে পেট্রোভিচ,डोरे पेट्रोविक,د. بيتروفيتش,ডি. পেট্রোভিচ,डी. पेट्रोविक,30.1,13.2,51.5,0,51.5,77.2,,,,dj.petrovic12,1.1,47.5,0.0,47.5,1.1,14023988,,False
True,block,set-piece,right-foot,low-centre,0.019013211131096,0.0,6884038,23,,1353,23,1347,1353,shot,Jaidon Anthony,jaidon-anthony,J. Anthony,M,11,1138,M,1020680,جايدون أنتوني,জাইডন অ্যান্টনি,जैडॉन एंथनी,ج. أنتوني,জে. অ্যান্টনি,जे. एंथनी,16.2,34.9,0,0,50.6,19.0,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,8503,M,882604,دوردي بيتروفيتش,ডোরে পেট্রোভিচ,डोरे पेट्रोविक,د. بيتروفيتش,ডি. পেট্রোভিচ,डी. पेट्रोविक,34.9,16.2,49.4,0,49.4,81.0,,,,dj.petrovic12,12.8,38.0,0.0,38.0,12.8,14023988,,False
False,save,assisted,left-foot,low-right,0.026386670768261,0.079172231256962,6883999,21,,1220,25,1480,1220,shot,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,1870,M,895576,ماركوس تافيرنييه,মার্কাস ট্যাভার্নিয়ার,मार्कस टैवर्नियर,م. تافيرنييه,এম. ট্যাভার্নিয়ার,एम. टैवर्नियर,25.0,67.9,0,0,47.4,3.2,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,67.9,25.0,52.6,0,52.6,96.8,,,,,1.8,49.8,0.0,49.8,1.8,14023988,,False
False,block,regular,left-foot,low-centre,0.027248254045844,0.0,6883908,15,,855,31,1845,855,shot,Ryan Christie,ryan-christie,R. Christie,M,10,1189,M,322391,ريان كريستي,রায়ান ক্রিস্টি,रयान क्रिस्टी,ر. كريستي,আর. ক্রিস্টি,आर. क्रिस्टी,22.9,44.4,0,0,50.4,19.0,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,44.4,22.9,49.6,0,49.6,81.0,,,,,16.0,46.0,0.0,46.0,16.0,14023988,,False
True,save,throw-in-set-piece,right-foot,low-left,0.018976429477334,0.041703745722771,6883897,14,,800,32,1900,800,shot,Zian Flemming,flemming-zian,Z. Flemming,F,19,1652,M,875137,فليمينغ، زيان,"ফ্লেমিং, জিয়ান","फ्लेमिंग, ज़ियान",ف. زيان,জেড. ফ্লেমিং,ज़ेड. फ्लेमिंग,9.4,79.7,0,0,51.9,3.2,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,8503,M,882604,دوردي بيتروفيتش,ডোরে পেট্রোভিচ,डोरे पेट्रोविक,د. بيتروفيتش,ডি. পেট্রোভিচ,डी. पेट्रोविक,79.7,9.4,48.1,0,48.1,96.8,,,,dj.petrovic12,1.2,55.6,0.0,55.6,1.2,14023988,,False
False,miss,corner,head,left,0.046698343008757,0.0,6883743,7,,413,39,2287,413,shot,James Hill,james-hill,J. Hill,D,23,811,M,1156586,ياخيم جوبا,জেমস হিল,जेम्स हिल,ي. جوبا,জে. হিল,जे. हिल,6.7,41.3,0,0,59.8,30.6,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,41.3,6.7,40.2,0,40.2,69.4,,,,,,,,,,14023988,,False
False,block,regular,right-foot,low-centre,0.13985908031464,0.0,6883720,5,,297,41,2403,297,shot,Eli Junior Kroupi,eli-junior-kroupi,E. J. Kroupi,F,22,7605,M,1426228,إيلي جونيور كروبي,এলি জুনিয়র ক্রুপি,एली जूनियर क्रुपी,إ. جونيور كروبي,ই. জে. ক্রুপি,ई.जे. क्रुपी,11.0,65.4,0,0,48.4,19.0,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,65.4,11.0,51.6,0,51.6,81.0,,,,,7.4,60.9,0.0,60.9,7.4,14023988,,False
False,block,corner,right-foot,low-right,0.085803546011448,0.0,6883679,3,,166,43,2534,166,shot,Eli Junior Kroupi,eli-junior-kroupi,E. J. Kroupi,F,22,7605,M,1426228,إيلي جونيور كروبي,এলি জুনিয়র ক্রুপি,एली जूनियर क्रुपी,إ. جونيور كروبي,ই. জে. ক্রুপি,ई.जे. क्रुपी,8.0,57.3,0,0,45.3,19.0,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,57.3,8.0,54.7,0,54.7,81.0,,,,,4.5,56.2,0.0,56.2,4.5,14023988,,False
False,save,assisted,right-foot,low-right,0.2960752248764,0.0,6883676,2,,118,44,2582,118,shot,Evanilson,evanilson,Evanilson,F,9,7588,M,998490,إيفانيلسون,ইভানিলসন,इवानिल्सन,إ. إيفانيلسون,ইভানিলসন,इवानिल्सन,3.8,64.8,0,0,47.6,19.0,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,3025,M,42209,مارتن دوبرافكا,মার্টিন ডুব্রাভকা,मार्टिन डुब्राव्का,م. دوبرافكا,এম. ডুব্রাভকা,एम. डुब्राव्का,64.8,3.8,52.4,0,52.4,81.0,,,evanilsonlima99,,0.59999999999999,54.3,0.0,54.3,0.59999999999999,14023988,,False
True,miss,assisted,right-foot,close-left,0.066814005374908,0.0,6883622,2,,72,44,2628,72,shot,Jaidon Anthony,jaidon-anthony,J. Anthony,M,11,1138,M,1020680,جايدون أنتوني,জাইডন অ্যান্টনি,जैडॉन एंथनी,ج. أنتوني,জে. অ্যান্টনি,जे. एंथनी,12.9,33.6,0,0,58.3,2.8,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,8503,M,882604,دوردي بيتروفيتش,ডোরে পেট্রোভিচ,डोरे पेट्रोविक,د. بيتروفيتش,ডি. পেট্রোভিচ,डी. पेट्रोविक,33.6,12.9,41.7,0,41.7,97.2,,,,dj.petrovic12,,,,,,14023988,,False
True,miss,throw-in-set-piece,left-foot,high,0.074965544044971,0.0,6885215,90,8.0,5860,1,440,460,shot,Dennis Cirkin,dennis-cirkin,D. Cirkin,D,3,868,M,1014987,دينيس سيركين,ডেনিস সার্কিন,डेनिस सिर्किन,د. سيركين,ডি. সার্কিন,डी. सिर्किन,14.2,48.5,0,0,44.9,90.3,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,4272,M,994363,بارت فيربروغين,বার্ট ভারব্রুগেন,बार्ट वर्ब्रुगेन,ب. فيربروغين,বি. ভারব্রুগেন,बी. वर्ब्रुगेन,48.5,14.2,55.1,0,55.1,9.7,,,,,,,,,,14023996,,False
